,num_sectn_,RES_NM_REG
6576,0064057500,Laurentides
6577,7250401100,Montérégie
6578,0001016985,Montérégie
6579,0008508020,Bas-Saint-Laurent
6580,0013858700,Capitale-Nationale
6581,0007340021,Chaudière-Appalaches
6582,6130100100,Montérégie
6583,0002023502,Montérégie
6584,0023041000,Bas-Saint-Laurent
6585,4820100100,Saguenay–Lac-Saint-Jean
6586,0002033502,Montérégie
6587,2877000500,Outaouais
6588,0034743000,Lanaudière
6589,0002523000,Lanaudière
6590,7071100000,Montérégie
6591,4893001000,Côte-Nord
6592,0001518607,Montréal
6593,0002008500,Montréal
6594,8624502000,Chaudière-Appalaches
6595,0005513808,Estrie
6596,4097000100,Capitale-Nationale
6597,0001519508,Laval
6598,0013392000,Montérégie
6599,7389000100,Estrie
6600,0004052008,Capitale-Nationale
6601,0004051717,Capitale-Nationale
6602,0001300501,Montréal
6603,4061005000,Capitale-Nationale
6604,0017321000,Chaudière-Appalaches
6605,0044011002,Laval
6606,0002031004,Montérégie
6607,0013239510,Chaudière-Appalaches
6608,0001305201,Laval
6609,0007320020,Chaudière-Appalaches
6610,0004026422,Lanaudière
6611,0011677100,Chaudière-Appalaches
6612,4844000100,Saguenay–Lac-Saint-Jean
6613,9818901000,Gaspésie–Îles-de-la-Madeleine
6614,0002002330,Montérégie
6615,0001520005,Laval
6616,0003023750,Montérégie
6617,9791201000,Gaspésie–Îles-de-la-Madeleine
6618,6125801010,Laval
6619,0011231500,Estrie
6620,0004026530,Lanaudière
6621,0004003520,Montérégie
6622,0002031303,Montérégie
6623,6356000100,Montérégie
6624,9778101000,Gaspésie–Îles-de-la-Madeleine
6625,0005554012,Mauricie
6626,0002049023,Chaudière-Appalaches
6627,2127001100,Abitibi-Témiscamingue
6628,0002052010,Chaudière-Appalaches
6629,0004003780,Montérégie
6630,0028745000,Bas-Saint-Laurent
6631,0001005000,Montérégie
6632,0005549005,Centre-du-Québec
6633,3417001000,Lanaudière
6634,0004051503,Capitale-Nationale
6635,0044020501,Laval
6636,0064089702,Lanaudière
6637,0013437000,Montérégie
6638,0004053002,Capitale-Nationale
6639,4946000100,Côte-Nord
6640,0002066021,Chaudière-Appalaches
6641,0044020500,Laval
6642,0004005007,Montréal
6643,0001010500,Montérégie
6644,0064065003,Laurentides
6645,0044022503,Laval
6646,0004006107,Montréal
6647,4691000100,Saguenay–Lac-Saint-Jean
6648,0002047532,Chaudière-Appalaches
6649,0004007401,Montréal
6650,0002033501,Montérégie
6651,0002088008,Bas-Saint-Laurent
6652,0002049530,Chaudière-Appalaches
6653,0003030004,Montérégie
6654,0074020002,Capitale-Nationale
6655,0002031005,Montérégie
6656,0002049022,Chaudière-Appalaches
6657,6491002000,Montérégie
6658,0013812003,Montréal
6659,0002523030,Lanaudière
6660,2659503000,Mauricie
6661,0034846250,Lanaudière
6662,0012516200,Laval
6663,0001510001,Montérégie
6664,0001514602,Montréal
6665,2043000100,Abitibi-Témiscamingue
6666,0001936063,Laval
6667,0011629000,Montérégie
6668,0003032001,Montérégie
6669,0044015510,Laval
6670,0004007402,Montréal
6671,0001931001,Laval
6672,0003025006,Montérégie
6673,0001527502,Laurentides
6674,0002064013,Chaudière-Appalaches
6675,7937200100,Centre-du-Québec
6676,0001520504,Laval
6677,0001936062,Laval
6678,0001513076,Montérégie
6679,0004001270,Montérégie
6680,0005517004,Centre-du-Québec
6681,0001511385,Montérégie
6682,0003025030,Montérégie
6683,0004052508,Capitale-Nationale
6684,0004026200,Lanaudière
6685,0004034004,Mauricie
6686,0039360100,Intersection: Abitibi-Témiscamingue + Nord-du-Québec
6687,0002511007,Montréal
6688,0002520500,Lanaudière
6689,8646101000,Chaudière-Appalaches
6690,0064065001,Laurentides
6691,1921100100,Abitibi-Témiscamingue
6692,0004008006,Montréal
6693,0001305917,Laval
6694,0064077500,Laurentides
6695,4170000100,Capitale-Nationale
6696,0001519715,Laval
6697,0013730015,Montérégie
6698,0004052004,Capitale-Nationale
6699,0022943000,Montérégie
6700,0013315000,Montérégie
6701,1941000200,Abitibi-Témiscamingue
6702,0001524002,Laurentides
6703,0003025008,Montérégie
6704,0002523016,Lanaudière
6705,4368002000,Capitale-Nationale
6706,0074022502,Capitale-Nationale
6707,4857801100,Saguenay–Lac-Saint-Jean
6708,0001522403,Laurentides
6709,6733000110,
6710,0003030006,Montérégie
6711,0052015001,Montréal
6712,0003025013,Montérégie
6713,0044022014,Laval
6714,2192000100,Abitibi-Témiscamingue
6715,0001510003,Montérégie
6716,0002047521,Chaudière-Appalaches
6717,0011784750,Abitibi-Témiscamingue
6718,0004026810,Lanaudière
6719,0001519719,Laval
6720,0004009006,Montréal
6721,0003115504,Lanaudière
6722,0064089700,Lanaudière
6723,0001519501,Laval
6724,0001519306,Laval
6725,0003031002,Montérégie
6726,9292002500,Bas-Saint-Laurent
6727,0002013805,Montréal
6728,0020925400,Montérégie
6729,0002041004,Centre-du-Québec
6730,0003026007,Montérégie
6731,0023343000,Montérégie
6732,0002510002,Montérégie
6733,S001468511,Laurentides
6734,0002049011,Chaudière-Appalaches
6735,0002011200,Montréal
6736,0064075000,Laurentides
6737,0004004100,Montréal
6738,0007346050,Capitale-Nationale
6739,0002033004,Montérégie
6740,S001027930,Montréal
6741,6491102000,Montérégie
6742,0001931503,Laval
6743,S001643799,Capitale-Nationale
6744,0003023050,Montérégie
6745,9698101000,Gaspésie–Îles-de-la-Madeleine
6746,0093001000,Montérégie
6747,0003026202,Montérégie
6748,0053002030,Montérégie
6749,0064089000,Laurentides
6750,0002514202,Montréal
6751,0064089009,Laurentides
6752,0052012003,Montréal
6753,4895000100,Côte-Nord
6754,0001305200,Laval
6755,0007050006,Saguenay–Lac-Saint-Jean
6756,0002058131,Chaudière-Appalaches
6757,0004052014,Capitale-Nationale
6758,0002043006,Centre-du-Québec
6759,0044022025,Laval
6760,0001015850,Montérégie
6761,0004008206,Montréal
6762,0001520502,Laval
6763,0039345000,Abitibi-Témiscamingue
6764,0044022006,Laval
6765,8799001000,Chaudière-Appalaches
6766,0004006100,Montréal
6767,0001521600,Laurentides
6768,0024124000,Estrie
6769,0097355006,Capitale-Nationale
6770,0001521113,Laurentides
6771,0064062504,Laurentides
6772,6732000500,Estrie
6773,0013430002,Montérégie
6774,0001305707,Laval
6775,0003029003,Montérégie
6776,9244002500,Bas-Saint-Laurent
6777,0002523020,Lanaudière
6778,4864500100,Saguenay–Lac-Saint-Jean
6779,0001931002,Laval
6780,0001512902,Montérégie
6781,0002029101,Montérégie
6782,0002034002,Montérégie
6783,0001510002,Montérégie
6784,0001014700,Montérégie
6785,0041037002,Estrie
6786,0001305712,Laval
6787,0002520001,Laval
6788,0002004010,Montérégie
6789,0003026009,Montérégie
6790,0005517010,Centre-du-Québec
6791,0002042004,Centre-du-Québec
6792,0001307506,Laval
6793,0024320000,Estrie
6794,4428001000,Capitale-Nationale
6795,5520001000,Côte-Nord
6796,9310002000,Bas-Saint-Laurent
6797,0023524500,Estrie
6798,4717500100,Saguenay–Lac-Saint-Jean
6799,0003034004,Montérégie
6800,0002031104,Montérégie
6801,0003115501,Lanaudière
6802,9256401000,Bas-Saint-Laurent
6803,0004007406,Montréal
6804,0002029103,Montérégie
6805,9546101500,Bas-Saint-Laurent
6806,0004001256,Montérégie
6807,2227800500,Abitibi-Témiscamingue
6808,9019001000,Chaudière-Appalaches
6809,0002023503,Montérégie
6810,0003115506,Lanaudière
6811,3663301000,Lanaudière
6812,0002062511,Chaudière-Appalaches
6813,0000503001,Outaouais
6814,0044015505,Laval
6815,0001510011,Montérégie
6816,0004051706,Capitale-Nationale
6817,0052025000,Montréal
6818,0005555504,Mauricie
6819,0001305913,Laval
6820,0007040004,Saguenay–Lac-Saint-Jean
6821,0004053001,Capitale-Nationale
6822,2362100100,Abitibi-Témiscamingue
6823,0017216400,Saguenay–Lac-Saint-Jean
6824,8624404500,Chaudière-Appalaches
6825,0004009002,Montréal
6826,0002033540,Montérégie
6827,0064070018,Laurentides
6828,0005519008,Centre-du-Québec
6829,0002041006,Centre-du-Québec
6830,0002522006,Lanaudière
6831,0039343000,Abitibi-Témiscamingue
6832,0001305204,Laval
6833,0007346044,Capitale-Nationale
6834,0013812004,Montréal
6835,0007345029,Capitale-Nationale
6836,0004026427,Lanaudière
6837,0001514615,Montréal
6838,0002524500,Lanaudière
6839,0064089014,Laurentides
6840,0032778500,Laurentides
6841,0004007007,Montréal
6842,4462000100,Saguenay–Lac-Saint-Jean
6843,0001521104,Laurentides
6844,0044015009,Laval
6845,0001511260,Montérégie
6846,0002058122,Chaudière-Appalaches
6847,0011220600,Montérégie
6848,0044032503,Capitale-Nationale
6849,0002524002,Lanaudière
6850,0064095003,Lanaudière
6851,6490100100,Montérégie
6852,5040500500,Côte-Nord
6853,0003027002,Montérégie
6854,2611001000,Outaouais
6855,0002052011,Chaudière-Appalaches
6856,0005518004,Centre-du-Québec
6857,6892002000,Estrie
6858,0004026428,Lanaudière
6859,0001305203,Laval
6860,0001519400,Laval
6861,0002522004,Lanaudière
6862,6397800100,Montérégie
6863,4859000100,Saguenay–Lac-Saint-Jean
6864,0002523009,Lanaudière
6865,0004052504,Capitale-Nationale
6866,0001300503,Montréal
6867,9269000100,Bas-Saint-Laurent
6868,0002088006,Bas-Saint-Laurent
6869,2659502000,Mauricie
6870,0005549006,Centre-du-Québec
6871,0011622010,Montérégie
6872,0001519706,Laval
6873,0001518608,Montréal
6874,4897000100,Côte-Nord
6875,0007358022,Capitale-Nationale
6876,0010151000,Abitibi-Témiscamingue
6877,0001521115,Laurentides
6878,0001511255,Montérégie
6879,2227801000,Abitibi-Témiscamingue
6880,0003030002,Montérégie
6881,0001012750,Montérégie
6882,0001519505,Laval
6883,0004004400,Montréal
6884,0001513002,Montérégie
6885,0013239300,Chaudière-Appalaches
6886,0064089701,Lanaudière
6887,0001016969,Montérégie
6888,0001305902,Laval
6889,0001307510,Laval
6890,0002050013,Chaudière-Appalaches
6891,0004051708,Capitale-Nationale
6892,0003115502,Lanaudière
6893,0013267000,Bas-Saint-Laurent
6894,0002524504,Lanaudière
6895,0013206200,Montérégie
6896,5033101000,Côte-Nord
6897,0044040115,Capitale-Nationale
6898,0020150020,Montérégie
6899,0004052102,Capitale-Nationale
6900,0013235900,Chaudière-Appalaches
6901,0002042508,Centre-du-Québec
6902,8823701000,Chaudière-Appalaches
6903,0003115503,Lanaudière
6904,0001010250,Montérégie
6905,0002054015,Chaudière-Appalaches
6906,0017215800,Saguenay–Lac-Saint-Jean
6907,0064095007,Lanaudière
6908,0003034006,Montérégie
6909,0001520100,Laval
6910,S001298572,Laval
6911,0044023500,Capitale-Nationale
6912,5500001000,Côte-Nord
6913,0010823500,Estrie
6914,0003032004,Montérégie
6915,0002033545,Montérégie
6916,0003024505,Montérégie
6917,0004026500,Lanaudière
6918,8991001000,Chaudière-Appalaches
6919,0001013350,Montérégie
6920,0001514607,Montréal
6921,0002062512,Chaudière-Appalaches
6922,0007345012,Capitale-Nationale
6923,0064089013,Laurentides
6924,0004003770,Montérégie
6925,0004002550,Montérégie
6926,0005517016,Centre-du-Québec
6927,0004026424,Lanaudière
6928,0001302452,Montréal
6929,0001019206,Estrie
6930,2153000100,Abitibi-Témiscamingue
6931,0001519711,Laval
6932,0005517006,Centre-du-Québec
6933,3760900100,Mauricie
6934,2149800100,Abitibi-Témiscamingue
6935,0064089011,Laurentides
6936,8532101000,Chaudière-Appalaches
6937,0002520502,Lanaudière
6938,4892100100,Côte-Nord
6939,6552100100,Montérégie
6940,S000860371,Bas-Saint-Laurent
6941,0013314600,Montérégie
6942,0044045003,Capitale-Nationale
6943,0001302453,Montréal
6944,0002059113,Chaudière-Appalaches
6945,0011784250,Abitibi-Témiscamingue
6946,0064095008,Lanaudière
6947,0001522404,Laurentides
6948,0020174500,Montérégie
6949,0013842501,Capitale-Nationale
6950,8350001000,Chaudière-Appalaches
6951,2227800750,Abitibi-Témiscamingue
6952,0002523018,Lanaudière
6953,0004051502,Capitale-Nationale
6954,0004026432,Lanaudière
6955,S001149595,Outaouais
6956,0002056515,Chaudière-Appalaches
6957,0002521002,Lanaudière
6958,1919200100,Abitibi-Témiscamingue
6959,1941000100,Abitibi-Témiscamingue
6960,0057327501,Capitale-Nationale
6961,0002042014,Centre-du-Québec
6962,0001931504,Laval
6963,1871000100,Abitibi-Témiscamingue
6964,0004061003,Capitale-Nationale
6965,4815100100,Saguenay–Lac-Saint-Jean
6966,0013329000,Montérégie
6967,0064095001,Lanaudière
6968,0011220000,Montérégie
6969,0002520505,Lanaudière
6970,0064070010,Laurentides
6971,0039347500,Abitibi-Témiscamingue
6972,0001519302,Laval
6973,0011747050,Laurentides
6974,0001013002,Montérégie
6975,0001525520,Laurentides
6976,0002056513,Chaudière-Appalaches
6977,0004026622,Lanaudière
6978,0007340022,Chaudière-Appalaches
6979,0064089203,Lanaudière
6980,0013801700,Montérégie
6981,0064089004,Laurentides
6982,0007337024,Chaudière-Appalaches
6983,0001508550,Montérégie
6984,0010939000,Abitibi-Témiscamingue
6985,0002031102,Montérégie
6986,0052023000,Montréal
6987,0003025011,Montérégie
6988,0004062002,Capitale-Nationale
6989,0001521301,Laurentides
6990,0002033550,Montérégie
6991,0001506010,Montérégie
6992,9176209000,Bas-Saint-Laurent
6993,8496301000,Estrie
6994,0044015503,Laval
6995,0004002090,Montérégie
6996,0036305000,Capitale-Nationale
6997,0002043004,Centre-du-Québec
6998,0064070002,Laurentides
6999,1876000100,Abitibi-Témiscamingue
7000,0013316100,Montérégie
7001,2155001100,Abitibi-Témiscamingue
7002,0038960000,
7003,0003024504,Montérégie
7004,0002052021,Chaudière-Appalaches
7005,0005555501,Mauricie
7006,0004026529,Lanaudière
7007,0001305915,Laval
7008,0021618000,Estrie
7009,0001512905,Montérégie
7010,0002064024,Chaudière-Appalaches
7011,0001514201,Montréal
7012,5011001000,Côte-Nord
7013,0003032002,Montérégie
7014,0044020004,Laval
7015,0005549002,Centre-du-Québec
7016,4557000500,Saguenay–Lac-Saint-Jean
7017,0005517008,Centre-du-Québec
7018,4095000200,Capitale-Nationale
7019,0003029002,Montérégie
7020,0002027001,Montérégie
7021,0017580001,Saguenay–Lac-Saint-Jean
7022,0026147000,Centre-du-Québec
7023,0004026430,Lanaudière
7024,9959601000,Gaspésie–Îles-de-la-Madeleine
7025,0001305206,Laval
7026,0011223600,Montérégie
7027,0003026504,Montérégie
7028,4815000100,Saguenay–Lac-Saint-Jean
7029,0001305714,Laval
7030,0011225500,Montérégie
7031,0004026423,Lanaudière
7032,0032780000,Laurentides
7033,0002002320,Montérégie
7034,0057330001,Capitale-Nationale
7035,2136200100,Abitibi-Témiscamingue
7036,0002029102,Montérégie
7037,0002510003,Montérégie
7038,0002031103,Montérégie
7039,4692000100,Saguenay–Lac-Saint-Jean
7040,0044015008,Laval
7041,7071002000,Montérégie
7042,0002510004,Montérégie
7043,0044022504,Laval
7044,0003035002,Montérégie
7045,0001517204,Montréal
7046,2151001500,Abitibi-Témiscamingue
7047,S001438956,Capitale-Nationale
7048,0002524502,Lanaudière
7049,9727000100,Gaspésie–Îles-de-la-Madeleine
7050,0004004500,Montréal
7051,0002031205,Montérégie
7052,0002013809,Montréal
7053,0007356010,Capitale-Nationale
7054,0044022007,Laval
7055,S001346493,Montérégie
7056,0001519707,Laval
7057,0020915000,Montérégie
7058,0002042012,Centre-du-Québec
7059,0002520501,Lanaudière
7060,0004003710,Montérégie
7061,0004009505,Montréal
7062,0001013250,Montérégie
7063,0002523001,Lanaudière
7064,0001519700,Laval
7065,0017337500,Chaudière-Appalaches
7066,0011230800,Estrie
7067,8774502000,Chaudière-Appalaches
7068,0002520003,Laval
7069,0002029504,Montérégie
7070,0004026436,Lanaudière
7071,0003025001,Montérégie
7072,0013470008,Montérégie
7073,0004026535,Lanaudière
7074,0001519315,Laval
7075,0002526001,Lanaudière
7076,9664101000,Bas-Saint-Laurent
7077,0003034003,Montérégie
7078,0003025017,Montérégie
7079,0004051704,Capitale-Nationale
7080,0011620000,Montérégie
7081,0002521004,Lanaudière
7082,0004026528,Lanaudière
7083,0044022501,Laval
7084,0002049024,Chaudière-Appalaches
7085,6461903000,Montérégie
7086,0000503003,Outaouais
7087,0004026425,Lanaudière
7088,0032779000,Laurentides
7089,0002023504,Montérégie
7090,0002525004,Lanaudière
7091,0005554025,Mauricie
7092,0004005006,Montréal
7093,0044022012,Laval
7094,0002033005,Montérégie
7095,0002001430,Montérégie
7096,0002526002,Lanaudière
7097,0001524003,Laurentides
7098,0023535000,Montérégie
7099,0003025012,Montérégie
7100,0001011000,Montérégie
7101,0004026539,Lanaudière
7102,S001396903,Mauricie
7103,0003003020,Montérégie
7104,0001508002,Montérégie
7105,0004009501,Montréal
7106,0052021000,Montréal
7107,0004034700,Mauricie
7108,0013847750,Capitale-Nationale
7109,0001505050,Montérégie
7110,4696500100,Saguenay–Lac-Saint-Jean
7111,0003025022,Montérégie
7112,0004026808,Lanaudière
7113,0001510007,Montérégie
7114,0064089012,Laurentides
7115,0001522150,Laurentides
7116,0005519002,Centre-du-Québec
7117,0020423000,Chaudière-Appalaches
7118,2211798000,Abitibi-Témiscamingue
7119,0002523014,Lanaudière
7120,0002522001,Lanaudière
7121,0004026431,Lanaudière
7122,0064052501,Laurentides
7123,0001303607,Montréal
7124,0002510504,Montréal
7125,0002063024,Chaudière-Appalaches
7126,0017347500,Chaudière-Appalaches
7127,0001012800,Montérégie
7128,1945300100,Abitibi-Témiscamingue
7129,8947300500,Chaudière-Appalaches
7130,0013801600,Montérégie
7131,0005518006,Centre-du-Québec
7132,0001305703,Laval
7133,0004005002,Montréal
7134,0044021500,Laval
7135,2130200100,Abitibi-Témiscamingue
7136,0001519720,Laval
7137,0004053004,Capitale-Nationale
7138,6655202500,Estrie
7139,0002523034,Lanaudière
7140,5031301000,Côte-Nord
7141,0003024502,Montérégie
7142,0004052006,Capitale-Nationale
7143,0002065501,Chaudière-Appalaches
7144,0013812001,Montréal
7145,0001511380,Montérégie
7146,0007345027,Capitale-Nationale
7147,0029636000,Bas-Saint-Laurent
7148,2128000100,Abitibi-Témiscamingue
7149,0002033008,Montérégie
7150,0011688500,Chaudière-Appalaches
7151,0002052001,Chaudière-Appalaches
7152,0002030001,Montérégie
7153,0001519305,Laval
7154,0004009001,Montréal
7155,0002041501,Centre-du-Québec
7156,3137100100,Laurentides
7157,0013316250,Montérégie
7158,4781000100,Saguenay–Lac-Saint-Jean
7159,0001012940,Montérégie
7160,0003533030,Montérégie
7161,0013888000,Côte-Nord
7162,0052010002,Montréal
7163,0005554011,Mauricie
7164,0064063505,Laurentides
7165,5013101000,Côte-Nord
7166,0002523005,Lanaudière
7167,0008540000,Bas-Saint-Laurent
7168,0004052016,Capitale-Nationale
7169,0013215300,Montérégie
7170,0001520003,Laval
7171,0003024002,Montérégie
7172,0001518605,Montréal
7173,S000396777,Abitibi-Témiscamingue
7174,S001396915,Mauricie
7175,4896000100,Côte-Nord
7176,0004002502,Montérégie
7177,0002049012,Chaudière-Appalaches
7178,0002047512,Chaudière-Appalaches
7179,0074025004,Capitale-Nationale
7180,0001520503,Laval
7181,0007337012,Chaudière-Appalaches
7182,0001305717,Laval
7183,0004026526,Lanaudière
7184,0011223200,Montérégie
7185,0002033003,Montérégie
7186,0044017502,Laval
7187,6112801000,Laval
7188,0039575100,Abitibi-Témiscamingue
7189,0023523500,Estrie
7190,0004026429,Lanaudière
7191,0002041008,Centre-du-Québec
